word	tags	comments
CAPTIVE	IPadj Neg Modif Subm Weak Psv 	
CAREEN	IAV Neg SUPV Psv Weak Travel 	
CAVE	IAV Neg SUPV Fall Weak Psv Ngtv 	5% idiom-verb: "Cave in"--collapse 
CEASE	DAV SUPV Finish Weak Psv 	
CHEAP	Neg Modif EVAL ECON Vice Econ* Ngtv Weak 	
CHEAPEN	IAV Neg SUPV Actv Decr Weak 	
CHOKE	Neg Noun Object Tool Ngtv Weak 	
CHOKE	DAV Neg SUPV Hostile Ngtv Weak Exert 	
CHRONIC	Neg Modif Vice Ngtv Weak Psv Ovrst 	
CLING	IAV SUPV Stay Weak Actv 	
CLUNG	IAV SUPV Stay ED Weak Actv 	
COLLAPSE	Neg Modif Decr Ngtv Weak Psv 	
COLLAPSE	IAV Neg SUPV Fall Ngtv Weak Psv 	
COMMONER	Neg Noun HU POLIT Econ* Subm Ngtv Weak Psv Role 	
CONCEDE	IAV SUPV Subm Weak Psv Comform 	
CONCESSION	Pos Noun Pstv Weak Psv Intrel Subm 	
CONFESS	IAV Neg SUPV Subm Ngtv Weak Psv Comform 	
CONFESSION	Neg Noun COM Comform Subm Ngtv Weak Psv 	
CONFORM	IAV SUPV Intrel Subm Weak Psv 	
CONFORMITY	Noun Virtue Subm Weak Psv 	
CONFUSE	IAV Neg SUPV Solve Weak Ngtv Undrst 	2% verb: To fail to distinguish 
CONFUSE	Neg Modif Vice Ngtv Weak Psv Undrst 	82% adj: "Confused"--jumbled, disturbed, bewildered 
CONFUSION	Neg Noun Vice Ngtv Undrst Weak 	
CONTROL	Modif Power Weak Psv Virtue 	7% adj: "Controlled"--regulated, restrained 
CONVICT	Neg Noun HU Legal Subm Ngtv Weak Psv Role 	
COVET	SV Neg SUPV Psv Need Feel Weak 	
COWARD	Neg Noun HU Subm Ngtv Weak Psv Role 	
CRACK	Modif Qual Weak 	
CRACK	DAV SUPV Work Weak Actv 	
CRAVE	SV Neg SUPV Psv Need Feel Weak 	
CRAWL	DAV SUPV Travl Weak Actv PFREQ 	92% verb: To move laboriously, close to the ground 
CRAWL	IAV Neg SUPV Rel Ngtv Weak 	4% verb: To swarm with 
CRAWL	Modif Weak Travl 	4% adj: Having a crawl as mode of locomotion 
CREDULOUS	IndAdj Neg Modif Weak Subm 	
CREEP	Modif Vice Weak Actv 	
CREEP	DAV SUPV Travl Weak Actv 	
CREPT	DAV SUPV Travl ED Weak Actv 	
CRUMBLE	IAV Neg SUPV Psv Finish Weak Subm 	
CRUMPLE	IAV Neg SUPV Psv Finish Weak Subm 	
DEAD	Neg Modif Natpro Ngtv Weak Psv 	adj: Not living; very rarely, absolute--"dead center," the heart of --"the  dead of winter" (0) 
DEADLOCK	Neg Noun Persist Ngtv Weak Hostile 	
DEARTH	Neg Noun Weak Psv Vice 	
DEATH	Neg Noun ABS Abs* Ngtv Weak Psv Natpro 	noun-adj: End of life, and thereafter 
DEBT	Noun Means ECON Econ* Weak 	
DEBTOR	Neg Noun HU Weak Econ 	
DECAY	Neg Noun Ngtv Weak Psv Decr 	
DECAY	DAV Neg SUPV Decr Ngtv Weak Psv 	
DECLINE	Neg Noun Ngtv Weak Psv Decr 	
DECLINE	IAV Neg SUPV Decr Ngtv Weak Psv 	
DECREASE	Neg Noun Ngtv Weak Decr Psv 	
DECREASE	DAV Neg SUPV Decr Ngtv Weak Psv 	
DEFECT	Neg Noun Vice Ngtv Weak 	
DEFECTIVE	Neg Modif Vice EVAL Ngtv Weak 	
DEFENDANT	Neg Noun HU Role Weak 	
DEFENSIVE	Neg Modif Hostile Ngtv Weak Psv Intrel 	
DEFICIENCY	Neg Noun Vice Ngtv Weak 	
DEFICIENT	IndAdj Neg Modif Weak Vice 	
DEFICIT	Neg Noun Vice ECON Econ* Ngtv Weak 	
DEGENERATE	Neg Modif Vice Ngtv Weak Psv Ovrst 	
DEJECTED	IndAdj Neg Modif Weak Emot Pain 	
DELAY	Neg Noun Time* Ngtv Weak Psv 	
DELAY	IAV Neg SUPV Persist Ngtv Weak Psv 	
DELICATE	Pos Modif Qual EVAL Pstv Weak 	
DELINQUENCY	Neg Noun Vice Weak Fail 	
DELINQUENT	IndAdj Neg Modif Vice Weak Fail 	
DELIRIUM	Neg Noun Think Weak Vice Ovrst 	
DELUSION	Neg Noun Weak Think Vice 	
DEMISE	Neg Noun Finish Ngtv Weak Psv 	
DEPEND	IAV SUPV Causal Weak Psv 	73% verb: Be contingent 
DEPEND	IAV SUPV Intrel Subm Weak Psv 	27% verb: Rely (upon) 
DEPENDENCE	Noun Subm Weak Psv Vice 	
DEPENDENT	IPadj Neg Modif Weak Subm Psv 	
DEPRECIATE	IAV Neg SUPV Decr Ngtv Weak Psv 	
DEPRESS	Neg Modif EMOT Pain Ngtv Weak Psv 	71% adj: "Depressed"--dejected, low; lower than some norm (0) 
DEPRESSION	Neg Noun EMOT Pain Ngtv Weak 	23% noun: Psychological decline; a hole or hollow (0) 
DEPRESSION	Neg Noun Econ* Ngtv Weak Vice 	77% noun: Economic decline 
DESCEND	DAV SUPV Fall Weak 	verb: To come down 
DESERT	Neg Modif Space Ngtv Weak Psv 	3% adj: "Deserted"--abandoned 
DESOLATE	Neg Modif Ngtv Weak Vice 	
DESPAIR	Neg Noun EMOT Ngtv Weak Psv Pain Subm 	
DESPAIR	SV Neg SUPV Ngtv Weak Psv Pain 	
DESPERATE	Neg Modif EMOT Ngtv Weak Pain 	
DESTITUTE	IndAdj Neg Modif Econ Pain Weak Subm 	
DEVOID	Neg Modif Know Ngtv Weak 	
DIMINISH	DAV SUPV Decr Weak Psv 	
DIRE	IndAdj Neg Modif Vice Weak 	
DISADVANTAGE	Neg Noun Vice Ngtv Weak Negate 	
DISADVANTAGEOUS	Neg Modif EVAL Negate Ngtv Weak Vice 	
DISASTER	Neg Noun Vice Ngtv Weak 	
DISASTROUS	Neg Modif Vice EVAL Ngtv Weak 	
DISCONCERTED	Neg Modif Pain Ngtv Weak Psv Undrst 	
DISCONTENT	Neg Modif Ngtv Weak Psv Pain Negate 	
DISCORD	Neg Modif Ngtv Weak Vice Hostile 	
DISCOURAGEMENT	Neg Noun Vice Decr Weak Subm 	
DISEASED	IndAdj Neg Modif Vice Weak 	
DISGUST	Neg Noun EMOT Pain Ngtv Weak Psv Hostile 	16% noun: Revulsion 
DISGUST	Neg LY Ngtv Pain Weak 	6% adv: "Disgustingly"--revoltingly 
DISGUST	Neg Modif EMOT Pain Ngtv Weak Psv Hostile 	59% adj: "Disgusted"--revolted 
DISGUST	Neg Modif EVAL Ngtv Pain Weak 	13% adj: "Disgusting"--revolting 
DISHEARTEN	IndAdj Neg Modif Weak Subm Pain Emot 	
DISHONEST	IPadj Neg Modif Weak Comform 	
DISHONOR	IAV Neg SUPV Actv Weak Subm Pain 	
DISINGENUOUS	IPadj Neg Modif Weak Comform 	
DISMAL	Neg Modif EVAL Vice Ngtv Weak 	
DISORDER	Neg Noun Negate Ngtv Weak Vice 	
DISORGANIZED	IndAdj Neg Modif Ngtv Weak Psv Vice Negate 	
DISPENSABILITY	Neg Noun Weak Subm 	
DISPLEASE	IAV Neg SUPV Psv Weak 	
DISPLEASURE	Neg Noun EMOT Hostile Pain Negate Ngtv Weak Psv 	
DISSATISFY	IAV Neg SUPV Weak Fail 	
DISTRESS	Neg Noun EMOT Pain Ngtv Weak Psv 	
DISTRESS	IAV Neg SUPV Ngtv Weak Psv Pain 	
DIVIDE	Neg Modif Space Ngtv Weak Psv 	14% adj: "Divided"--separated 
DIVISION	Neg Noun HU COLL POLIT Ngtv Weak 	
DOOM	Neg Noun Ngtv Weak Psv Vice 	
DOOM	IAV Neg SUPV Finish Ngtv Weak Psv 	
DOUBTFUL	IndAdj Neg Modif Undrst Ngtv Weak Vice Percv 	
DREADFUL	Neg Modif Vice Ovrst Ngtv Weak Psv 	
DROOP	DAV Neg SUPV Psv Weak Fail 	
DROP	Neg Noun Ngtv Weak Psv Fall 	5% noun: Fall or decline 
DROP	DAV Neg SUPV Fall Ngtv Weak Psv 	32% verb: To fall--intransitive 
DROP	DAV Neg SUPV Fail Ngtv Weak Actv 	56% verb: To let fall, give up--transitive 
DROWN	Neg Noun Natpro Ngtv Weak Psv 	0% noun-adj: A suffocation by water--killed by such an act--"the drowned child" 
DROWN	DAV Neg SUPV Ngtv Weak Psv Natpro 	verb: To die by suffocation in water, generally by accident 
DRUNK	Neg Modif Vice Ngtv Weak Psv PFREQ 	83% adjective: Intoxicated 
DRUNK	Neg Noun HU Ngtv Weak Psv Role 	4% noun: An intoxicated person, one perpetually so 
DRUNKARD	Neg Noun HU Vice Weak 	
DRUNKEN	IndAdj Neg Modif Weak Psv Vice 	
DULL	Neg Modif Qual EVAL Ngtv Weak Psv 	
DUMB	Neg Modif Comform Ngtv Weak Psv 	
DYING	SV Neg SUPV ING Natpro Ngtv Weak Psv PFREQ 	87% verb: Ceasing to live or exist; eager (with "to") (1) 
DYING	IndAdj Neg Modif Natpro Ngtv Weak Psv 	13% noun-adj: The process of ceasing to live, in this process 
EDGE	Neg Modif EMOT Pain Ngtv Weak 	0% idiom-adj: "On edge"--nervous, irritable, keyed up 
ELASTIC	Modif Qual Weak 	
ELASTICITY	Noun Qual Weak 	
ELDERLY	Modif Time* Weak 	
EMBARRASSMENT	Neg Noun Weak Vice 	
EMPLOYEE	Noun HU ECON Econ* Subm Weak Role 	
EMPTY	Neg Modif Ngtv Weak PFREQ Quan 	96% adj: Devoid of content 
ENTREAT	IAV Neg SUPV Subm Weak Intrel 	
EQUIVOCAL	Neg Modif Undrst Ngtv Weak Vice 	
ERR	IAV Neg SUPV Actv Fail Weak 	
ERRONEOUS	IndAdj Neg Modif Fail Weak 	
EXCUSE	Noun COM Comform Subm Psv Weak 	
EXPIRE	IAV SUPV Finish Weak Psv 	
FAIL	IAV Neg SUPV Fail Ngtv Weak Psv 	56% verb: To be unsuccessful or lose strength 
FAIL	IAV Neg SUPV Fail Ngtv Weak Psv 	39% verb: To neglect, omit, or fall short of - "fail to" 
FAIL	IAV Neg SUPV Hostile Ngtv Weak Psv Fail 	2% verb: To disappoint or be inadequate for 
FAIL	Neg Noun Vice Ngtv Weak Psv 	4% noun-adj: "Failing"--a fault or failure, unsatisfactory 
FAILURE	Neg Noun Vice Ngtv Weak Psv 	noun: A general instance of proving unsuccessful, one who or that which  proves unsuccessful or fails to perform something expected or required 
FAINT	Neg Modif Percv Ngtv Weak Psv Undrst 	
FALL	DAV SUPV Fall Weak Psv 	74% verb: General verb sense--drop, descend, collapse, sink, decline 
FALL	Noun PLACE Land Weak 	1% noun: Descent, drop, collapse (includes waterfalls) 
FALL	Modif Weak Psv Fall 	1% adj: 'fallen' 
FALL	IAV Neg SUPV Decr Ngtv Weak Psv 	5% verb-idiom: 'fall apart'--disintegrate 
FALL	Modif Weak Psv Fall 	4% adj: 'falling' 
FALTER	IAV Neg SUPV Ngtv Weak Undrst Decr 	
FAMINE	Neg Noun Weak Need Pain 	
FATIGUE	Neg Noun Pain Ngtv Weak Psv 	
FAULT	Neg Noun Vice Ngtv Weak 	
FEAR	Neg Noun EMOT Pain Ngtv Weak Psv Subm 	67% noun-adj: Anxiety, dread, fright 
FEAR	SV Neg SUPV Ngtv Weak Psv Subm Pain 	33% verb: To be afraid of 
FEARFUL	Neg Modif EMOT Subm Pain Ngtv Weak Psv 	
FEEBLE	Neg Modif Vice Ngtv Weak Psv Undrst 	
FEMININE	Modif Female Weak HU Role 	
FEVER	Neg Noun Ngtv Weak Psv Vice 	
FEVERISH	Neg Modif Ngtv Weak Psv 	
FEW	DET PRE PRE1 Modif Quan Undrst Weak PFREQ 	82% adj: Not many, a small number of 
FEW	PRON INDEF Undrst Weak Impers 	14% pron: Not many people or things, a small number 
FEW	DET PRE PRE1 Modif Quan Undrst Weak 	1% adj: "Fewer"--a smaller number of--comparative 
FEW	DET PRE PRE1 Modif Quan Undrst Weak 	0% adj: "Fewest"--superlative 
FIASCO	Neg Noun Weak Fail Ovrst 	
FICKLE	IndAdj Neg Modif Emot Weak Subm 	
FIDGET	IAV Neg SUPV Actv Weak Move 	
FLATTER	IAV Pos SUPV Intrel Affil Subm Psv Weak Comform 	
FLATTERY	Pos Noun Intrel Affil Subm Psv Weak Comform 	
FLAW	Neg Noun Weak Fail 	
FLED	IAV Neg SUPV Travl ED Hostile Actv Ngtv Weak 	verb: To have run or passed away quickly 
FLEE	IAV Neg SUPV Actv Travel Weak 	
FLIMSY	IndAdj Neg Modif Weak 	
FLOUNDER	IAV Neg SUPV Fail Weak Psv 	
FOIBLE	Neg Noun Weak Fail 	
FOLLOW	IAV SUPV Intrel Subm Weak Psv 	42% verb: To give allegiance to, obey, act in accordance with, "i wish  he would follow my advice," infrequently, understand--"i didn't follow  your argument" 
FOOL	Neg Noun HU Ngtv Weak Role 	48% noun: Simpleton 
FOOLISH	Neg Modif Vice EVAL Ngtv Weak 	adj: Imprudent, ridiculous 
FOOLISHNESS	Neg Noun Weak Vice 	
FORFEIT	IAV Neg SUPV Fail Ngtv Weak Psv 	
FORGET	IAV SUPV Weak Psv Solve 	verb: To fail to remember, lose memory of 
FORGOT	IAV SUPV ED Weak Psv Solve 	
FORGOTTEN	Modif Know Psv Weak 	
FORGOTTEN	IAV SUPV ED Weak Psv Solve 	
FORLORN	IndAdj Neg Modif Emot Pain Weak 	
FORSAKE	IAV Neg SUPV Psv Weak Subm 	
FOUNDER	IAV Neg SUPV Fail Ngtv Weak Psv 	
FRACTURE	IAV Neg SUPV Weak Psv Vice 	
FRAGILE	IndAdj Neg Modif Weak 	
FRAIL	Modif Vice Weak 	
FRANTIC	Neg Modif EMOT Pain Ngtv Weak 	
FRAUD	Neg Noun Weak Comform Fail 	
FRAUDULENT	IndAdj Neg Modif Weak Comform Fail 	
FRET	SV Neg SUPV Think Actv Weak 	
FRETFUL	IndAdj Neg Modif Think Weak 	
FRUITLESS	Neg Modif Vice EVAL Ngtv Weak 	
FUMBLE	IAV Neg SUPV Actv Weak Fail 	
FUSS	IAV Neg SUPV Actv Weak Comform 	
FUTILITY	Neg Noun Weak Subm Vice 	
GENTLE	Pos Modif EVAL Affil Pstv Weak Psv Virtue 	
GINGERLY	LY Qual Subm Weak Undrst 	
GIVE	DAV SUPV Fail Weak 	6% idiom-verb: "Give up," "give in," "give way," "give ground"--yield 
GIVE	DAV SUPV Weak Psv Fail 	2% verb: "Give up"--abandon hope, cease effort 
GRIEF	Neg Noun EMOT Pain Ngtv Weak Psv Affil 	
GUILTY	IndAdj Neg Modif Vice EVAL Legal Ngtv Psv Causal Weak 	adj: Culpable 
GULLIBLE	IPadj Neg Modif Weak Think Qual 	
HACK	Neg Noun Vice HU Weak 	
HAGGARD	IndAdj Neg Modif Weak 	
HALFWAY	LY Space Weak 	
HANDFUL	Noun Quan Weak Undrst 	
HANDICAP	Neg Noun Weak Vice 	
HANG	IAV SUPV Rel Weak Actv 	18% verb: 'hang on to'--cling to, retain 
HAPLESS	IndAdj Neg Modif Weak Subm Vice Psv 	
HARD	LY Weak Undrst 	11% adv: 'hardly'--barely 
HARD	Neg Modif Pain Ngtv Psv Weak 	1% idiom-adj: 'hard up' 
HARMLESS	Pos Modif Pstv Weak Psv Subm Virtue 	
HAVE	SV SUPV VERB HAV MOD Need Power Weak Psv 	7% verb: To be compelled or under obligation to do something--"have to" 
HAZINESS	Neg Noun Ngtv Weak Percv Undrst 	
HEDGE	IAV Neg SUPV Intrel Hostile Ngtv Weak 	
HELP	IAV Neg SUPV Need Subm Passive Ngtv Weak Psv 	3% verb: To avoid or refrain from--"i can't help but . . . ," "not if  i can help it" 
HELPLESS	Neg Modif EVAL Subm Ngtv Weak Psv Fail 	
HELPLESSNESS	Neg Noun Weak Subm Vice 	
HESITANT	Modif Weak Psv Undrst Vice 	
HESITATE	IAV SUPV Stay Weak Psv Undrst 	
HESITATION	Noun Weak Psv Undrst Vice 	
HIDE	IAV SUPV Intrel Hostile Weak Actv 	57% verb: To conceal oneself 
HIDE	IAV SUPV Intrel Hostile Weak Actv 	28% verb: To conceal something other than oneself 
HOBBLE	IAV Neg SUPV Weak Move Actv 	
HOLE	Neg Modif Vice Econ* Ngtv Weak 	2% idiom-adj: "In the hole"--in the red, suffering a deficit 
HOLE	Neg Noun ABS Abs* Vice Ngtv Weak Psv 	2% idiom-adj: "In a hole"--in a tough spot, difficult situation--not handled 
HOLLOW	Neg Modif Qual Ngtv Weak 	
HOPELESS	Neg Modif Pain Ngtv Weak Psv Ovrst 	
HUDDLE	DAV SUPV Stay Psv Weak 	
HUMBLE	Pos Modif Virtue Subm Pstv Weak Psv 	
HUNG	IAV SUPV Try Weak Actv 	4% idiom-verb: 'hung on to'--clung to 
HYSTERICAL	Neg Modif EMOT Pain Ngtv Weak Psv 	
IGNORANCE	Neg Noun Vice Ngtv Weak 	
IGNORANT	Neg Modif Vice EVAL Ngtv Weak 	
ILL	Neg Modif Ngtv Weak Psv Vice 	59% adj: Of unsound physical or mental health, sick 
ILLITERATE	IndAdj Neg Modif Weak Fail 	
ILLNESS	Neg Noun Ngtv Weak Psv Vice 	noun: Sickness of the body or mind 
ILLOGICAL	IndAdj Neg Modif Weak Fail 	
IMITATION	Noun Subm Weak Actv Intrel 	
IMMATURE	IndAdj Neg Modif Nonadlt Weak 	
IMPLORE	IAV Neg SUPV Need Weak Subm Actv 	
IMPRISONMENT	Neg Noun Weak Subm Legal 	
INABILITY	Neg Noun Negate Ngtv Weak Psv Vice 	
INADEQUATE	IndAdj Neg Modif Vice EVAL Negate Ngtv Weak Subm Psv 	
INCAPABLE	Neg Modif Vice EVAL Ngtv Weak Psv Subm Negate 	
INCOMPLETE	Modif Negate Weak Quan 	
INCORRECT	Neg Modif Negate Ngtv Weak Vice Undrst 	
INDEBTED	Modif Subm Weak Psv Intrel 	
INDECISION	Noun Negate Weak Psv Undrst Vice 	
INDECISIVE	Modif Negate Weak Psv Undrst Vice 	
INDECISIVENESS	Noun Negate Weak Psv Undrst Vice 	
INDIRECT	Modif Means Negate Weak Undrst 	
INFANT	Noun HU Nonadlt Weak Role 	
INFERIOR	Neg Modif Vice EVAL Ngtv Weak 	
INFERIORITY	Neg Noun Weak Subm 	
INJURIOUS	Neg Modif Vice Ngtv Weak Hostile 	
INJURY	Neg Noun Vice Ngtv Weak Hostile 	
INSECURE	Neg Modif Negate Ngtv Weak Psv Vice Undrst 	
INSECURITY	Neg Noun Negate Ngtv Weak Psv Vice Undrst 	
INSIGNIFICANT	Neg Modif Negate Ngtv Weak EVAL Undrst Vice 	
INSTABILITY	Neg Noun Negate Vice Ngtv Weak Psv 	
INSTABLE	Neg Modif Negate Vice Ngtv Weak Psv 	
INSUFFICIENCY	Neg Noun Fail Decr Weak 	
INSUFFICIENT	Neg Modif Vice EVAL Ngtv Weak Negate 	
INTERIM	Modif Time* Undrst Weak 	
INTOLERABLE	IPadj Neg Modif Emot Pain Weak 	
IRRESPONSIBLE	Neg Modif Vice EVAL Negate Ngtv Weak 	
KNEEL	DAV SUPV Stay Subm Weak Psv 	
KNELT	DAV SUPV Stay ED Subm Weak Psv 	
LACK	Neg Noun Ngtv Weak Psv Vice 	70% noun: Dearth, need, absence, deficit 
LACK	IAV Neg SUPV Need Ngtv Weak Psv 	11% verb: To need, be deficient in 
LACK	Neg Modif Vice Ngtv Weak Psv 	19% adj: "Lacking"--wanting, absent, deficient (in) 
LAG	IAV Neg SUPV Fail Weak Psv 	
LAME	IndAdj Neg Modif Weak Fail 	
LANGUISH	SV Neg SUPV Psv Fail Weak Decr 	
LAZILY	Neg Modif Weak Fail 	
LAZY	Neg Modif Vice Ngtv Weak Psv 	
LEAN	DAV SUPV Stay Weak 	57% verb: To incline or bend from a vertical position, often resting on  something for support (mostly physical) 
LEAN	IAV SUPV Intrel Subm Weak 	9% idiom-verb: "Lean on"--depend or rely on 
LEAST	Modif Comp EST DIM Quan Weak Undrst 	8% adj-adv: Slightest, to the smallest degree 
LESS	LY Quan Comp ER Weak 	75% adv-adj: To a smaller extent, amount, or degree, not so large, great or much 
LESS	Noun Quan Weak Undrst 	3% adj: "Lesser"--smaller, less important 
LIABILITY	Neg Noun Causal Weak 	
LIFELESS	IndAdj Neg Modif Natpro Weak 	
LIGHT	Modif Weak Undrst Qual 	4% adj: Not heavy (includes -er, -est) 
LIMIT	Neg Modif Space Psv Weak Undrst Ngtv 	37% adj: "Limited"--confined within limits, circumscribed or narrow 
LIMP	IndAdj Neg Modif Weak 	
LITTLE	Modif Quan DIM Weak Undrst 	adj-adv: Small in degree, may refer to size, duration, number, etc. 
LONE	Neg Modif Affil Pain Weak Ngtv Psv PFREQ 	97% adj: "Lonely" - sad and alone 
LONE	Modif Quan Weak 	3% adj: Single, solitary 
LONELINESS	Neg Noun Affil Pain Ngtv Weak Psv 	
LONELY	Neg Modif Affil Pain Ngtv Weak Psv 	
LONER	Neg Noun HU Affil Role Ngtv Weak Psv 	
LONG	SV SUPV Need Weak Psv 	2% verb: To yearn 
LONG	Noun EMOT Affil Weak Psv Need 	1% noun: 'longing'--an intense desire 
LOOK	IAV SUPV Intrel Subm Weak 	1% verb-idiom: "Look up to"--to respect or esteem 
LOSE	DAV Neg SUPV Fetch Ngtv Weak Psv 	77% verb: To come to be without 
LOSE	DAV Neg SUPV Fail Ngtv Weak 	20% verb: To be defeated, to fail 
