word	tags	comments
SECURE	Pos Modif EMOT Pleasur Pstv Ovrst 	21% adj: Safe, without anxiety 
SPIRIT	Modif Pleasur 	0% adj: "Spirited"--lively 
THRILL	IAV Pos Noun Pleasur Pstv Strng Arousal 	
TINGLE	Pos Noun Pleasur Pstv Psv 	
TINGLE	IAV SUPV Psv Pleasur 	
TRIUMPHANT	Pos Modif EMOT Power Pstv Strng Pleasur 	
VALUE	IAV Pos SUPV Pleasur Pstv 	13% verb: To regard highly, esteem; to appraise the worth of something (0) 
WILLING	Pos Modif EMOT Affil Pleasur Pstv Subm 	adj: "Willing"--disposed or consenting 
WILLINGNESS	Pos Noun EMOT Pleasur Pstv Affil Subm 	
ZEAL	Noun Strng Actv Pleasur 	
