word	tags	comments
CALM	Pos Noun EMOT Psv Pleasur Pstv 	50% noun-adj: Undisturbed, quiet, tranquil 
CALM	IAV Pos SUPV Pstv Psv Pleasur 	38% verb: To quiet, become subdued 
CALM	Pos Modif Pleasur Pstv Psv 	12% adv: "Calmly"--quietly 
CAPITULATE	IAV Neg SUPV Psv Subm Weak Fail 	
CAPTIVE	IPadj Neg Modif Subm Weak Psv 	
CAREEN	IAV Neg SUPV Psv Weak Travel 	
CASUAL	Pos Modif Virtue Psv Pstv Undrst 	
CATCH	Noun Psv Object Natobj 	3% noun: That which is caught, such as game or fish 
CAVE	IAV Neg SUPV Fall Weak Psv Ngtv 	5% idiom-verb: "Cave in"--collapse 
CEASE	DAV SUPV Finish Weak Psv 	
CHANCE	IAV SUPV Vary Psv 	4% verb: To happen or occur without plan or intent 
CHANCE	LY Causal Undrst Psv 	6% idiom-adverb: "By chance"--without plan or intent 
CHANCE	Noun ABS Abs* Undrst Psv Causal 	2% noun-adj: The absence of any known causation for the outcome of events,  often spoken of as a real agency 
CHANGE	Modif Psv Vary 	1% adj: 'changed'--altered, transformed 
CHANGEABLE	Modif Psv Undrst Vary 	
CHERISH	Pos Modif Virtue Pstv Psv 	
CHERISH	IAV Pos SUPV Pstv Psv Intrel Affil 	
CHOICE	Noun Goal Psv 	noun-adj: Act or object of choosing, that which is preferred or preferable  to others. 
CHOOSE	IAV SUPV Psv Solve 	verb: To make a choice 
CHOSE	IAV SUPV ED Psv Solve 	
CHOSEN	IAV SUPV ED Psv PFREQ Solve 	88% verb: Past tense of 'choose'--selected 
CHOSEN	Pos Modif Virtue Psv Pstv 	13% adj: Preferred, favored 
CHRONIC	Neg Modif Vice Ngtv Weak Psv Ovrst 	
CHUCKLE	Noun Psv Comform 	
CHUCKLE	DAV SUPV Psv Comform 	
CLOG	IAV Neg SUPV Psv Fail 	
CLOSE	Neg Modif Ngtv Psv Rel 	3% adj: "Closed"--shut, inaccessible, terminated 
CLOSE	Noun Time* Psv 	3% noun-adj: "Closing"--point or time of termination, shutting, last 
COAST	IAV SUPV Travl Psv 	
COEXISTENCE	Pos Noun Doctr POLIT Pstv Psv 	
COINCIDE	IAV SUPV Rel Psv 	
COINCIDENCE	Noun Time* Psv Undrst 	
COLD	Neg Modif Qual EVAL Ngtv Psv PFREQ 	82% noun-adj: Very cool, lacking in heat; the absence of heat (2); unfriendly,  forbidding (2); absolutely, without preparation, abruptly (0) 
COLLAPSE	Neg Modif Decr Ngtv Weak Psv 	
COLLAPSE	IAV Neg SUPV Fall Ngtv Weak Psv 	
COMMIT	Modif Subm Psv Pain 	15% adj: Consigned, bound 
COMMONER	Neg Noun HU POLIT Econ* Subm Ngtv Weak Psv Role 	
COMPLETE	Modif Psv Finish 	2% adjective: "Completed"--finished, terminated 
COMPLICITY	Neg Noun Ngtv Psv Vice 	
COMPLY	IAV SUPV Intrel Subm Psv 	
COMPRISE	IAV SUPV Rel Psv 	
COMPROMISE	Pos Modif POLIT Subm Pstv Psv Intrel 	
COMPROMISE	IAV Pos SUPV Intrel Subm Pstv Psv 	
CONCEDE	IAV SUPV Subm Weak Psv Comform 	
CONCEIVABLE	Modif Know Psv Undrst 	
CONCEIVE	IAV SUPV Solve Psv 	
CONCEPTION	Noun ABS Abs* Know Psv 	
CONCERN	IAV Neg SUPV Need Ngtv Psv 	58% verb-adj: To be of interest or importance to--to trouble, worry, or  disquiet, to be interested in, relevant to, or worried about 
CONCESSION	Pos Noun Pstv Weak Psv Intrel Subm 	
CONDENSATION	Noun Natpro Psv 	
CONDITION	Noun ABS Abs* Natpro Psv PFREQ 	95% noun: A general or specific state of existence, often set as a prerequisite  for some future action 
CONDITION	Modif Virtue Psv 	0% adj: "Conditioned"--rendered in a (specific) condition; in proper or  fit condition 
CONFESS	IAV Neg SUPV Subm Ngtv Weak Psv Comform 	
CONFESSION	Neg Noun COM Comform Subm Ngtv Weak Psv 	
CONFIDE	IAV Pos SUPV Affil Pstv Psv Comform Ovrst 	
CONFLICT	Neg Modif Pain Ngtv Psv 	3% adj: "Conflicted"--ambivalent 
CONFORM	IAV SUPV Intrel Subm Weak Psv 	
CONFORMITY	Noun Virtue Subm Weak Psv 	
CONFUSE	Neg Modif Vice Ngtv Weak Psv Undrst 	82% adj: "Confused"--jumbled, disturbed, bewildered 
CONSENT	Pos Noun COM Comform Subm Pstv Strng Psv 	
CONSENT	DAV Pos SUPV Subm Pstv Strng Psv Comform 	
CONSEQUENCE	Noun Causal Psv Ovrst 	
CONSEQUENT	Modif Know Causal Psv Ovrst 	
CONSERVATIVE	Modif ECON POLIT Doctr Polit* Psv 	81% adj: Distrustful of innovation, restrained 
CONSERVATIVE	Noun HU POLIT ECON Polit* Psv Role 	19% noun: A group or individual committed to the status quo 
CONSERVATIVE	LY Psv 	0% adv: "Conservatively"--traditionally, prudently, cautiously 
CONSIST	IAV SUPV Rel Psv 	
CONSTITUTE	IAV SUPV Psv Strng Rel 	
CONTEMPLATE	IAV SUPV Psv Solve 	
CONTEMPLATION	Noun Virtue Psv 	
CONTENT	Pos Modif EMOT Pstv Psv Pleasur 	58% adj: Satisfied 
CONTENT	Pos Modif Pstv Pleasur Psv 	13% adv: "Contentedly"--in a satisfied manner 
CONTENT	IAV Pos SUPV Pstv Psv Pleasur 	0% verb: To satisfy 
CONTRACT	IAV SUPV Psv Decr 	0% verb: To draw inward, to shrink; to get or acquire, as a disease (0) 
CONTROL	Modif Power Weak Psv Virtue 	7% adj: "Controlled"--regulated, restrained 
CONVICT	Neg Noun HU Legal Subm Ngtv Weak Psv Role 	
CONVINCED	Modif Comform Power Psv PFREQ 	85% adj: Persuaded 
CONVINCED	IAV SUPV ED Power Psv Comform 	15% verb: Caused to believe 
COOL	IAV Neg SUPV Natpro Modif Ngtv Psv 	
COPE	SV SUPV Work Psv 	
CORRODE	IAV Neg SUPV Psv Decr Change 	
COVER	Modif Virtue Psv PFREQ 	3% adj: "Covered"--having coverage or protection 
COVET	SV Neg SUPV Psv Need Feel Weak 	
COWARD	Neg Noun HU Subm Ngtv Weak Psv Role 	
CRAVE	SV Neg SUPV Psv Need Feel Weak 	
CREATURE	Noun ANI Psv 	
CRINGE	IAV Neg SUPV Psv Feel Pain 	
CROAK	IAV Neg SUPV Psv Natpro Finish 	
CRUMBLE	IAV Neg SUPV Psv Finish Weak Subm 	
CRUMPLE	IAV Neg SUPV Psv Finish Weak Subm 	
CRY	DAV SUPV Psv PFREQ Comform 	95% verb: To utter inarticulate or loud sounds, especially of lamentation,  grief, suffering or fright--usually with tears 
CRY	Noun Comform Psv 	5% noun: Any loud utterance or exclamation, a shout, scream, or wail 
CURIOSITY	Noun EMOT Psv Need 	
CURIOUS	Modif EMOT Psv Need 	
CURSORY	IndAdj Neg Modif Psv Undrst Vice 	
DEAD	Neg Modif Natpro Ngtv Weak Psv 	adj: Not living; very rarely, absolute--"dead center," the heart of --"the  dead of winter" (0) 
DEARTH	Neg Noun Weak Psv Vice 	
DEATH	Neg Noun ABS Abs* Ngtv Weak Psv Natpro 	noun-adj: End of life, and thereafter 
DECAY	Neg Noun Ngtv Weak Psv Decr 	
DECAY	DAV Neg SUPV Decr Ngtv Weak Psv 	
DECLINE	Neg Noun Ngtv Weak Psv Decr 	
DECLINE	IAV Neg SUPV Decr Ngtv Weak Psv 	
DECOMPOSE	IAV Neg SUPV Psv Natpro Decr 	
DECREASE	Neg Noun Ngtv Weak Decr Psv 	
DECREASE	DAV Neg SUPV Decr Ngtv Weak Psv 	
DEEM	IAV SUPV Psv Solve 	
DEFENSIVE	Neg Modif Hostile Ngtv Weak Psv Intrel 	
DEFER	IAV SUPV Intrel Subm Psv 	
DEGENERATE	Neg Modif Vice Ngtv Weak Psv Ovrst 	
DELAY	Neg Noun Time* Ngtv Weak Psv 	
DELAY	IAV Neg SUPV Persist Ngtv Weak Psv 	
DEMISE	Neg Noun Finish Ngtv Weak Psv 	
DEPEND	IAV SUPV Causal Weak Psv 	73% verb: Be contingent 
DEPEND	IAV SUPV Intrel Subm Weak Psv 	27% verb: Rely (upon) 
DEPENDENCE	Noun Subm Weak Psv Vice 	
DEPENDENT	IPadj Neg Modif Weak Subm Psv 	
DEPLORE	IAV Neg SUPV Hostile Ngtv Psv Comform 	
DEPRECIATE	IAV Neg SUPV Decr Ngtv Weak Psv 	
DEPRECIATION	Neg Noun ECON Ngtv Psv Decr Econ* 	
DEPRESS	Neg Modif EMOT Pain Ngtv Weak Psv 	71% adj: "Depressed"--dejected, low; lower than some norm (0) 
DESERT	Neg Modif Space Ngtv Weak Psv 	3% adj: "Deserted"--abandoned 
DESIRE	Noun Need EMOT Psv 	64% noun: Longing, yearning 
DESIRE	SV SUPV Need Psv 	32% verb: To long or yearn, earnestly wish 
DESIRE	Neg Modif Virtue Psv Ngtv 	4% adj: 'desired'--deemed proper or desirable, wished for, coveted 
DESPAIR	Neg Noun EMOT Ngtv Weak Psv Pain Subm 	
DESPAIR	SV Neg SUPV Ngtv Weak Psv Pain 	
DEVOTION	Pos Noun EMOT Relig Subm Pstv Psv Arousal Affil 	
DIMINISH	DAV SUPV Decr Weak Psv 	
DISAPPEAR	DAV SUPV Percv Psv 	verb: To pass out of sight 
DISAPPEARANCE	Noun Percv Psv 	
DISAPPOINT	Neg Modif EMOT Ngtv Psv Pain 	76% adj: "Disappointed"--let down, displeased 
DISAPPOINTMENT	Neg Noun EMOT Ngtv Psv Pain 	
DISCERNIBLE	Modif Percv Psv 	
DISCIPLE	Noun HU Subm Psv Role Affil 	noun: Follower 
DISCIPLINE	Modif Virtue Psv 	36% adj: "Disciplined"--orderly, self-controlled 
DISCONCERTED	Neg Modif Pain Ngtv Weak Psv Undrst 	
DISCONTENT	Neg Modif Ngtv Weak Psv Pain Negate 	
DISCOUNT	Noun Quan ECON Econ* Psv 	
DISCOUNT	IAV SUPV Decr Negate Psv 	
DISCOURAGE	Neg Modif EMOT Pain Negate Ngtv Psv 	
DISGUST	Neg Noun EMOT Pain Ngtv Weak Psv Hostile 	16% noun: Revulsion 
DISGUST	Neg Modif EMOT Pain Ngtv Weak Psv Hostile 	59% adj: "Disgusted"--revolted 
DISLIKE	DAV Neg SUPV Negate Ngtv Psv Hostile Arousal 	71% verb: To have an aversion toward 
DISLIKE	Neg Modif EMOT Ngtv Hostile Psv Arousal Negate 	29% noun: An aversion 
DISORGANIZED	IndAdj Neg Modif Ngtv Weak Psv Vice Negate 	
DISPLEASE	IAV Neg SUPV Psv Weak 	
DISPLEASURE	Neg Noun EMOT Hostile Pain Negate Ngtv Weak Psv 	
DISPOSITION	Noun Psv Arousal 	
DISTRESS	Neg Noun EMOT Pain Ngtv Weak Psv 	
DISTRESS	IAV Neg SUPV Ngtv Weak Psv Pain 	
DISTURB	Neg Modif EMOT Pain Ngtv Psv 	33% adj: "Disturbed"--upset, disrupted 
DIVIDE	Neg Modif Space Ngtv Weak Psv 	14% adj: "Divided"--separated 
DOOM	Neg Noun Ngtv Weak Psv Vice 	
DOOM	IAV Neg SUPV Finish Ngtv Weak Psv 	
DOUBT	Neg Noun Means EMOT Undrst Ngtv Psv 	49% noun: Uncertainty, question 
DOUBT	SV Neg SUPV Ngtv Psv Undrst Comform 	41% verb: To question, be uncertain about 
DOUBT	Neg Modif Means Ngtv Psv 	2% adj: "Doubting"--questionning, uncertain, unbelieving 
DREAD	SV Neg SUPV Psv Emot Pain 	
DREADFUL	Neg Modif Vice Ovrst Ngtv Weak Psv 	
DREAM	Noun Psv Natpro 	43% noun: A fantasy or series of images usually formed during sleep 
DREAM	DAV SUPV Psv Natpro 	56% verb: To create fantasies, to create or recreate by conscious or subconscious  imagination 
DREAMER	Noun HU Psv Role 	76% noun: One who is dreaming, literally 
DREAMER	Noun HU Psv Role 	24% noun: A visionary or utopian, as opposed to the practical man 
DREAMT	DAV SUPV ED Psv Natpro 	verb: Past tense of dream. 
DRIFT	Noun Travl Psv 	
DRIFT	IAV SUPV Travl Psv 	
DRIFTER	Noun HU Psv Role 	
DROOP	DAV Neg SUPV Psv Weak Fail 	
DROP	Neg Noun Ngtv Weak Psv Fall 	5% noun: Fall or decline 
DROP	DAV Neg SUPV Fall Ngtv Weak Psv 	32% verb: To fall--intransitive 
DROWN	Neg Noun Natpro Ngtv Weak Psv 	0% noun-adj: A suffocation by water--killed by such an act--"the drowned child" 
DROWN	DAV Neg SUPV Ngtv Weak Psv Natpro 	verb: To die by suffocation in water, generally by accident 
DROWSINESS	Neg Noun Psv Natpro 	
DROWSY	IndAdj Neg Modif Psv Natpro 	
DRUNK	Neg Modif Vice Ngtv Weak Psv PFREQ 	83% adjective: Intoxicated 
DRUNK	Neg Noun HU Ngtv Weak Psv Role 	4% noun: An intoxicated person, one perpetually so 
DRUNKEN	IndAdj Neg Modif Weak Psv Vice 	
DULL	Neg Modif Qual EVAL Ngtv Weak Psv 	
DUMB	Neg Modif Comform Ngtv Weak Psv 	
DWELL	DAV SUPV Stay Psv 	
DYING	SV Neg SUPV ING Natpro Ngtv Weak Psv PFREQ 	87% verb: Ceasing to live or exist; eager (with "to") (1) 
DYING	IndAdj Neg Modif Natpro Ngtv Weak Psv 	13% noun-adj: The process of ceasing to live, in this process 
EFFECT	Noun ABS Abs* Causal Psv 	66% noun: Result, consequence, or (by implication) efficacy 
ELAPSE	Modif Time* Psv 	
ELAPSE	IAV SUPV Persist Psv 	
EMOTION	Noun EMOT Psv Arousal 	noun: Affect 
EMOTIONAL	Modif EMOT Psv Arousal 	80% adj: Having to do with, or conditioned by, the emotions 
EMOTIONAL	Modif Psv Arousal 	20% adv: "Emotionally"--in an emotional manner 
END	Noun ABS Abs* Goal Psv Actv 	7% noun: Goal, purpose 
ENDURE	Modif Ovrst Persist Strng Psv 	
ENDURE	IAV SUPV Persist Strng Psv 	
ENJOY	SV Pos SUPV Pstv Psv Pleasur 	verb: To take pleasure in; to have as one's priviledge, advantage, fortune,  or lot (5) 
ENJOYMENT	Pos Noun Virtue EMOT Pstv Psv 	
ENTITY	Noun Know Psv 	
ERODE	DAV Neg SUPV Psv Decr 	
EVIDENT	Modif Percv Ovrst Psv 	
EVIDENTLY	Modif Percv Undrst Psv 	
EVOLUTION	Noun Psv Vary 	
EVOLVE	IAV SUPV Vary Psv 	
EXALT	IAV Pos SUPV Psv Intrel Subm Eval 	
EXCITED	Modif EMOT Pleasur Psv PFREQ 	96% adj: Thrilled, stimulated 
EXCITED	IAV Pos SUPV ED Pstv Pleasur Psv 	4% verb: Past tense of "excite" 
EXCITEMENT	Pos Noun EMOT Pstv Pleasur Psv 	
EXCUSE	Noun COM Comform Subm Psv Weak 	
EXPECT	IAV SUPV Psv PFREQ Solve 	98% verb: To regard as likely to happen 
EXPECT	Modif Know Psv 	2% adj-noun: "Expected"--anticipated 
EXPECTATION	Noun Psv Arousal 	
EXPERIENCE	IAV SUPV Complt Psv 	14% verb: To encounter or undergo 
EXPERIENCE	Pos Modif Virtue Pstv Strng Psv 	4% adj: "Experienced"--having practical knowledge of things, having gone  through things 
EXPERIENCER	Noun HU Psv Role 	
EXPERIENTIAL	Modif Percv Psv 	
EXPIRE	IAV SUPV Finish Weak Psv 	
EXPLODE	IAV Neg SUPV Psv Exert Finish 	
EXPRESSION	Noun COM Comform Psv Exprs 	30% noun: A look, expressing personal reaction or feeling 
EXPRESSIVE	Modif Exprs Psv Comform 	
EXTEND	Modif Quan Psv 	0% adj: "Extended" - prolonged or lengthened 
EXTOL	IAV Pos SUPV Psv Intrel Subm Eval 	
EXULT	IAV Pos SUPV Psv Intrel Subm Eval 	
EXULTATION	Pos Noun Psv Intrel Subm Eval 	
EYE	IAV SUPV Percv Psv 	1% verb: To look at 
EYE	IAV SUPV Percv Psv 	1% idiom-verb: "Set eyes on"--to see, often for the first time 
FADE	Modif Qual Psv 	
FADE	IAV SUPV Decr Psv 	
FAIL	IAV Neg SUPV Fail Ngtv Weak Psv 	56% verb: To be unsuccessful or lose strength 
FAIL	IAV Neg SUPV Fail Ngtv Weak Psv 	39% verb: To neglect, omit, or fall short of - "fail to" 
FAIL	IAV Neg SUPV Hostile Ngtv Weak Psv Fail 	2% verb: To disappoint or be inadequate for 
FAIL	Neg Noun Vice Ngtv Weak Psv 	4% noun-adj: "Failing"--a fault or failure, unsatisfactory 
FAILURE	Neg Noun Vice Ngtv Weak Psv 	noun: A general instance of proving unsuccessful, one who or that which  proves unsuccessful or fails to perform something expected or required 
FAINT	Neg Modif Percv Ngtv Weak Psv Undrst 	
FAITH	Pos Noun ABS Abs* Doctr Relig Pstv EMOT Psv PFREQ 	90% noun: Belief or trust, or the content thereof--a creed 
FAITH	Pos Noun Virtue Affil Subm Pstv Psv 	10% idiom-noun: "Good faith"--honesty, trustworthiness 
FAITHFUL	Pos Modif Virtue Relig Pstv Psv 	
FALL	DAV SUPV Fall Weak Psv 	74% verb: General verb sense--drop, descend, collapse, sink, decline 
FALL	IAV SUPV Intrel Affil Psv 	6% verb-idiom: "Fall in love,"--become enamored 
FALL	IAV SUPV Psv Natpro 	4% verb-idiom: 'fall asleep' 
FALL	Modif Weak Psv Fall 	1% adj: 'fallen' 
FALL	IAV Neg SUPV Decr Ngtv Weak Psv 	5% verb-idiom: 'fall apart'--disintegrate 
FALL	Modif Weak Psv Fall 	4% adj: 'falling' 
FALL	IAV SUPV Intrel Affil Psv 	1% verb: "Fall for"--become enamored 
FAN	Noun HU Affil Subm Psv Role 	76% noun: Devotee, enthusiast 
FATIGUE	Neg Noun Pain Ngtv Weak Psv 	
FAVOR	Pos Modif Virtue EVAL Affil Pstv Psv 	7% adjective: "Favored"--treated with preference, approved 
FEAR	Neg Noun EMOT Pain Ngtv Weak Psv Subm 	67% noun-adj: Anxiety, dread, fright 
FEAR	SV Neg SUPV Ngtv Weak Psv Subm Pain 	33% verb: To be afraid of 
FEARFUL	Neg Modif EMOT Subm Pain Ngtv Weak Psv 	
FED	Neg Modif EMOT Pain Hostile Ngtv Psv 	28% idiom-adj-adv: "Fed up" - disgusted 
FEEBLE	Neg Modif Vice Ngtv Weak Psv Undrst 	
FEEL	SV SUPV VERB LINK Psv Arousal 	46% verb: To have an impression, experience an idea or emotion, to touch 
FEEL	SV SUPV Solve Psv 	42% verb: To believe (that), to hold as an opinion 
FEEL	Noun EMOT Psv Arousal 	11% noun: "Feeling"--an emotion or opinion 
FEVER	Neg Noun Ngtv Weak Psv Vice 	
FEVERISH	Neg Modif Ngtv Weak Psv 	
FIGURE	Noun COM Comform Psv 	42% noun: Form, representation, schema, shape, illustration, diagram, number 
FIND	Noun Goal Psv 	0% noun: "Finding"--a judgment or discovery 
FLATTER	IAV Pos SUPV Intrel Affil Subm Psv Weak Comform 	
FLATTERY	Pos Noun Intrel Affil Subm Psv Weak Comform 	
FLAVOR	IAV SUPV Percv Psv 	
FLOAT	DAV SUPV Rise Psv 	
FLOUNDER	IAV Neg SUPV Fail Weak Psv 	
FLUX	Noun ABS Abs* Vary Psv 	
FOLLOW	IAV SUPV Intrel Subm Weak Psv 	42% verb: To give allegiance to, obey, act in accordance with, "i wish  he would follow my advice," infrequently, understand--"i didn't follow  your argument" 
FOLLOW	Noun HU COLL Psv 	0% noun: "Following"--a group of followers 
FOLLOWER	Noun HU Subm Psv Role 	
FORCE	Neg Modif Power Ngtv Psv Vice Hostile 	4% adj: "Forced"--compulsory, constrained 
FORESEE	IAV SUPV Percv Psv 	
